fitness:-27333.000000  angle:14.668569  fitness:-26236.000000  angle:17.843715  fitness:-25907.000000  angle:8.691824  fitness:-20472.000000  angle:-37.042909  fitness:-20871.000000  angle:-31.610004  fitness:-25862.000000  angle:35.304270  fitness:-25985.000000  angle:21.875820  fitness:-27018.000000  angle:17.843715  fitness:-26510.000000  angle:21.875820  fitness:-20360.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-26252.000000  angle:14.668569  fitness:-20360.000000  angle:-31.610004  fitness:-24393.000000  angle:-8.169958  fitness:-25348.000000  angle:32.997070  fitness:-20468.000000  angle:-37.042909  fitness:-25418.000000  angle:6.615345  fitness:-26546.000000  angle:21.875820  fitness:-20403.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  
fitness:-23767.000000  angle:35.304270  fitness:-26232.000000  angle:17.843715  fitness:-25907.000000  angle:8.691824  fitness:-20403.000000  angle:-31.610004  fitness:-20192.000000  angle:-31.610004  fitness:-22810.000000  angle:-11.290170  fitness:-26768.000000  angle:21.875820  fitness:-22210.000000  angle:-16.077609  fitness:-26252.000000  angle:14.668569  fitness:-27018.000000  angle:17.843715  fitness:-25348.000000  angle:32.997070  fitness:-20360.000000  angle:-31.610004  fitness:-24986.000000  angle:17.843715  fitness:-20468.000000  angle:-37.042909  fitness:-25723.000000  angle:6.615345  fitness:-24393.000000  angle:-8.169958  fitness:-24635.000000  angle:32.997070  fitness:-19736.000000  angle:-31.610004  fitness:-20472.000000  angle:-37.042909  fitness:-26236.000000  angle:17.843715  
fitness:-21941.000000  angle:-16.077609  fitness:-26232.000000  angle:17.843715  fitness:-20360.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-26299.000000  angle:14.668569  fitness:-19736.000000  angle:-31.610004  fitness:-25907.000000  angle:8.691824  fitness:-20360.000000  angle:-31.610004  fitness:-26232.000000  angle:17.843715  fitness:-27018.000000  angle:17.843715  fitness:-22830.000000  angle:-16.077609  fitness:-23316.000000  angle:-8.169958  fitness:-26252.000000  angle:14.668569  fitness:-25983.000000  angle:8.691824  fitness:-25723.000000  angle:6.615345  fitness:-26295.000000  angle:14.668569  fitness:-19585.000000  angle:-31.610004  fitness:-25985.000000  angle:21.875820  fitness:-20589.000000  angle:-37.042909  fitness:-25729.000000  angle:35.304270  
fitness:-19736.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-26252.000000  angle:14.668569  fitness:-25954.000000  angle:9.142277  fitness:-20399.000000  angle:-31.610004  fitness:-25229.000000  angle:14.668569  fitness:-26295.000000  angle:14.668569  fitness:-27168.000000  angle:14.668569  fitness:-20360.000000  angle:-31.610004  fitness:-25985.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-25723.000000  angle:6.615345  fitness:-20247.000000  angle:-31.610004  fitness:-20745.000000  angle:-31.610004  fitness:-27722.000000  angle:8.691824  fitness:-19585.000000  angle:-31.610004  fitness:-27091.000000  angle:8.691824  fitness:-19585.000000  angle:-31.610004  fitness:-25907.000000  angle:8.691824  fitness:-20360.000000  angle:-31.610004  
fitness:-27168.000000  angle:14.668569  fitness:-20360.000000  angle:-31.610004  fitness:-19585.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-20192.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-25985.000000  angle:21.875820  fitness:-19585.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-27423.000000  angle:6.615345  fitness:-25954.000000  angle:9.142277  fitness:-25969.000000  angle:14.668569  fitness:-25826.000000  angle:2.110813  fitness:-26066.000000  angle:6.615345  fitness:-20192.000000  angle:-31.610004  fitness:-20833.000000  angle:-31.610004  fitness:-20260.000000  angle:-31.610004  fitness:-20484.000000  angle:-25.960112  fitness:-24654.000000  angle:14.668569  fitness:-26546.000000  angle:21.875820  
fitness:-24005.000000  angle:14.668569  fitness:-19736.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-25009.000000  angle:-3.050172  fitness:-22698.000000  angle:21.875820  fitness:-26182.000000  angle:14.668569  fitness:-23133.000000  angle:21.875820  fitness:-20192.000000  angle:-31.610004  fitness:-20192.000000  angle:-31.610004  fitness:-20192.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-26324.000000  angle:21.875820  fitness:-20192.000000  angle:-31.610004  fitness:-20260.000000  angle:-31.610004  fitness:-25985.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  
fitness:-25009.000000  angle:-3.050172  fitness:-19736.000000  angle:-31.610004  fitness:-20260.000000  angle:-31.610004  fitness:-25994.000000  angle:21.875820  fitness:-27521.000000  angle:39.094668  fitness:-19736.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-20243.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  fitness:-20260.000000  angle:-31.610004  fitness:-25969.000000  angle:14.668569  fitness:-19343.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-20478.000000  angle:-31.610004  fitness:-25994.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-25009.000000  angle:-3.050172  fitness:-19736.000000  angle:-31.610004  
fitness:-26546.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-20602.000000  angle:-28.514512  fitness:-20192.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-26844.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-20260.000000  angle:-31.610004  fitness:-25994.000000  angle:21.875820  fitness:-27168.000000  angle:14.668569  fitness:-24112.000000  angle:21.875820  fitness:-25009.000000  angle:-3.050172  fitness:-19736.000000  angle:-31.610004  fitness:-25009.000000  angle:-3.050172  fitness:-26546.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-25994.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-25009.000000  angle:-3.050172  
fitness:-23926.000000  angle:36.348003  fitness:-24112.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-20260.000000  angle:-31.610004  fitness:-25009.000000  angle:-3.050172  fitness:-26844.000000  angle:21.875820  fitness:-22698.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-26844.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-20192.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-25009.000000  angle:-3.050172  fitness:-25189.000000  angle:0.168920  fitness:-26546.000000  angle:21.875820  
fitness:-20192.000000  angle:-31.610004  fitness:-22698.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-23993.000000  angle:36.348003  fitness:-26546.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-25009.000000  angle:-3.050172  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  
fitness:-23346.000000  angle:21.875820  fitness:-22698.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-25994.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-20310.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-20478.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-22698.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-22698.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-20192.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  fitness:-20616.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  
fitness:-23346.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  fitness:-26546.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-24941.000000  angle:5.879238  fitness:-19736.000000  angle:-31.610004  fitness:-20478.000000  angle:-31.610004  fitness:-25936.000000  angle:21.875820  fitness:-26495.000000  angle:40.437788  fitness:-22698.000000  angle:21.875820  fitness:-22698.000000  angle:21.875820  fitness:-23490.000000  angle:21.875820  fitness:-23604.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-20478.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  
fitness:-23346.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-25645.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-19736.000000  angle:-31.610004  fitness:-26647.000000  angle:44.390240  fitness:-22698.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-26495.000000  angle:40.437788  fitness:-22698.000000  angle:21.875820  fitness:-25619.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-24708.000000  angle:5.879238  fitness:-24112.000000  angle:21.875820  fitness:-19984.000000  angle:-35.710776  fitness:-24112.000000  angle:21.875820  fitness:-24726.000000  angle:5.879238  fitness:-25994.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  
fitness:-26781.000000  angle:21.875820  fitness:-25746.000000  angle:5.879238  fitness:-19343.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-20434.000000  angle:-35.710776  fitness:-25764.000000  angle:5.879238  fitness:-23346.000000  angle:21.875820  fitness:-27551.000000  angle:40.709708  fitness:-20145.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-19736.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-25732.000000  angle:40.437788  fitness:-24112.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-27595.000000  angle:40.437788  fitness:-20495.000000  angle:-35.710776  fitness:-23346.000000  angle:21.875820  
fitness:-21956.000000  angle:-17.003235  fitness:-19736.000000  angle:-31.610004  fitness:-25764.000000  angle:5.879238  fitness:-24112.000000  angle:21.875820  fitness:-20764.000000  angle:-35.710776  fitness:-19736.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-20478.000000  angle:-31.610004  fitness:-26546.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-26516.000000  angle:21.875820  fitness:-26781.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-25764.000000  angle:5.879238  fitness:-24941.000000  angle:5.879238  fitness:-20638.000000  angle:-35.710776  fitness:-25994.000000  angle:21.875820  fitness:-26941.000000  angle:5.879238  fitness:-25345.000000  angle:34.785150  
fitness:-26516.000000  angle:21.875820  fitness:-20527.000000  angle:-31.610004  fitness:-24941.000000  angle:5.879238  fitness:-26277.000000  angle:34.785150  fitness:-25764.000000  angle:5.879238  fitness:-25764.000000  angle:5.879238  fitness:-28187.000000  angle:40.827815  fitness:-20486.000000  angle:-31.610004  fitness:-25024.000000  angle:0.056307  fitness:-26550.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-26516.000000  angle:21.875820  fitness:-24941.000000  angle:5.879238  fitness:-25764.000000  angle:5.879238  fitness:-25994.000000  angle:21.875820  fitness:-26516.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-25764.000000  angle:5.879238  fitness:-25764.000000  angle:5.879238  
fitness:-23346.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-25024.000000  angle:0.056307  fitness:-25764.000000  angle:5.879238  fitness:-23579.000000  angle:21.875820  fitness:-22693.000000  angle:34.785150  fitness:-19290.000000  angle:-30.527818  fitness:-24941.000000  angle:5.879238  fitness:-25994.000000  angle:21.875820  fitness:-24112.000000  angle:21.875820  fitness:-25764.000000  angle:5.879238  fitness:-25764.000000  angle:5.879238  fitness:-25764.000000  angle:5.879238  fitness:-27462.000000  angle:5.879238  fitness:-26942.000000  angle:44.546800  fitness:-22820.000000  angle:21.875820  fitness:-25081.000000  angle:0.056307  fitness:-19343.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  
fitness:-23346.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-22820.000000  angle:21.875820  fitness:-23083.000000  angle:25.188299  fitness:-26475.000000  angle:0.056307  fitness:-22820.000000  angle:21.875820  fitness:-24720.000000  angle:0.056307  fitness:-25290.000000  angle:34.785150  fitness:-25994.000000  angle:21.875820  fitness:-25764.000000  angle:5.879238  fitness:-23346.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-25081.000000  angle:0.056307  fitness:-25764.000000  angle:5.879238  fitness:-27462.000000  angle:5.879238  fitness:-26549.000000  angle:24.487899  fitness:-27462.000000  angle:5.879238  fitness:-25764.000000  angle:5.879238  fitness:-24941.000000  angle:5.879238  
fitness:-25081.000000  angle:0.056307  fitness:-25764.000000  angle:5.879238  fitness:-25994.000000  angle:21.875820  fitness:-20486.000000  angle:-31.610004  fitness:-24726.000000  angle:5.879238  fitness:-24112.000000  angle:21.875820  fitness:-24634.000000  angle:5.879238  fitness:-22820.000000  angle:21.875820  fitness:-22820.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-22716.000000  angle:-10.982543  fitness:-22693.000000  angle:34.785150  fitness:-25081.000000  angle:0.056307  fitness:-26516.000000  angle:21.875820  fitness:-22820.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-20367.000000  angle:-30.527818  fitness:-25081.000000  angle:0.056307  fitness:-26475.000000  angle:0.056307  fitness:-22693.000000  angle:34.785150  
fitness:-24726.000000  angle:5.879238  fitness:-20486.000000  angle:-31.610004  fitness:-25994.000000  angle:21.875820  fitness:-22781.000000  angle:29.140751  fitness:-22911.000000  angle:20.766167  fitness:-20486.000000  angle:-31.610004  fitness:-22693.000000  angle:34.785150  fitness:-20307.000000  angle:-31.610004  fitness:-23147.000000  angle:-12.622303  fitness:-24720.000000  angle:0.056307  fitness:-22693.000000  angle:34.785150  fitness:-20192.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-25994.000000  angle:21.875820  fitness:-20384.000000  angle:-30.527818  fitness:-26516.000000  angle:21.875820  fitness:-23346.000000  angle:21.875820  fitness:-22693.000000  angle:34.785150  fitness:-23715.000000  angle:34.785150  
fitness:-23169.000000  angle:-12.622303  fitness:-20616.000000  angle:-30.527818  fitness:-23346.000000  angle:21.875820  fitness:-24941.000000  angle:5.879238  fitness:-20192.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-22911.000000  angle:-12.781610  fitness:-22911.000000  angle:20.766167  fitness:-22781.000000  angle:29.140751  fitness:-24720.000000  angle:0.056307  fitness:-22693.000000  angle:34.785150  fitness:-22693.000000  angle:34.785150  fitness:-25290.000000  angle:34.785150  fitness:-20478.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-25764.000000  angle:5.879238  fitness:-24593.000000  angle:0.056307  fitness:-23346.000000  angle:21.875820  fitness:-22693.000000  angle:34.785150  fitness:-22781.000000  angle:29.140751  
fitness:-24733.000000  angle:5.236518  fitness:-20478.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-25994.000000  angle:21.875820  fitness:-24720.000000  angle:0.056307  fitness:-20478.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-23147.000000  angle:-12.622303  fitness:-23401.000000  angle:34.785150  fitness:-22693.000000  angle:34.785150  fitness:-24720.000000  angle:0.056307  fitness:-22781.000000  angle:29.140751  fitness:-24112.000000  angle:21.875820  fitness:-24720.000000  angle:0.056307  fitness:-26352.000000  angle:21.875820  fitness:-20548.000000  angle:-30.527818  fitness:-19290.000000  angle:-31.610004  fitness:-24593.000000  angle:0.056307  fitness:-22766.000000  angle:-12.781610  fitness:-20486.000000  angle:-31.610004  
fitness:-24112.000000  angle:21.875820  fitness:-24720.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-24112.000000  angle:21.875820  fitness:-19290.000000  angle:-31.610004  fitness:-23346.000000  angle:21.875820  fitness:-24720.000000  angle:0.056307  fitness:-25865.000000  angle:0.056307  fitness:-20301.000000  angle:-24.270913  fitness:-24112.000000  angle:21.875820  fitness:-26699.000000  angle:7.436598  fitness:-24733.000000  angle:5.236518  fitness:-23617.000000  angle:21.875820  fitness:-26196.000000  angle:34.785150  fitness:-24720.000000  angle:0.056307  fitness:-20548.000000  angle:-30.527818  fitness:-24593.000000  angle:0.056307  fitness:-19290.000000  angle:-31.610004  fitness:-24593.000000  angle:0.056307  fitness:-23346.000000  angle:21.875820  
fitness:-25714.000000  angle:5.236518  fitness:-24720.000000  angle:0.056307  fitness:-21172.000000  angle:-24.270913  fitness:-26309.000000  angle:21.875820  fitness:-24720.000000  angle:0.056307  fitness:-20548.000000  angle:-30.527818  fitness:-24747.000000  angle:7.436598  fitness:-23651.000000  angle:16.536302  fitness:-24733.000000  angle:5.236518  fitness:-20486.000000  angle:-31.610004  fitness:-23617.000000  angle:21.875820  fitness:-19290.000000  angle:-31.610004  fitness:-24112.000000  angle:21.875820  fitness:-26465.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-23393.000000  angle:-8.851131  fitness:-26516.000000  angle:21.875820  fitness:-27041.000000  angle:16.536302  fitness:-24720.000000  angle:0.056307  fitness:-24733.000000  angle:5.236518  
fitness:-24747.000000  angle:7.436598  fitness:-23651.000000  angle:16.536302  fitness:-26637.000000  angle:5.236518  fitness:-23346.000000  angle:21.875820  fitness:-26309.000000  angle:21.875820  fitness:-27041.000000  angle:16.536302  fitness:-24559.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-24733.000000  angle:5.236518  fitness:-25896.000000  angle:16.536302  fitness:-25714.000000  angle:5.236518  fitness:-27075.000000  angle:5.236518  fitness:-21172.000000  angle:-24.270913  fitness:-21172.000000  angle:-24.270913  fitness:-23651.000000  angle:16.536302  fitness:-24593.000000  angle:0.056307  fitness:-20616.000000  angle:-30.527818  fitness:-23617.000000  angle:21.875820  fitness:-25658.000000  angle:5.236518  
fitness:-24353.000000  angle:-11.581317  fitness:-20696.000000  angle:-31.610004  fitness:-27539.000000  angle:7.436598  fitness:-20486.000000  angle:-31.610004  fitness:-24747.000000  angle:7.436598  fitness:-21172.000000  angle:-24.270913  fitness:-25896.000000  angle:16.536302  fitness:-24747.000000  angle:7.436598  fitness:-24644.000000  angle:-0.858333  fitness:-24593.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-19802.000000  angle:-30.527818  fitness:-23651.000000  angle:16.536302  fitness:-24733.000000  angle:5.236518  fitness:-26309.000000  angle:21.875820  fitness:-23651.000000  angle:16.536302  fitness:-24559.000000  angle:0.056307  fitness:-23346.000000  angle:21.875820  fitness:-20616.000000  angle:-30.527818  fitness:-24720.000000  angle:0.056307  
fitness:-24644.000000  angle:-0.858333  fitness:-24353.000000  angle:-11.581317  fitness:-24720.000000  angle:0.056307  fitness:-24559.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-24733.000000  angle:5.236518  fitness:-24720.000000  angle:0.056307  fitness:-26309.000000  angle:21.875820  fitness:-27124.000000  angle:16.536302  fitness:-23651.000000  angle:16.536302  fitness:-24559.000000  angle:0.056307  fitness:-25896.000000  angle:16.536302  fitness:-23119.000000  angle:29.206671  fitness:-24353.000000  angle:-11.581317  fitness:-23651.000000  angle:16.536302  fitness:-24720.000000  angle:0.056307  fitness:-27070.000000  angle:16.536302  fitness:-23383.000000  angle:-11.581317  fitness:-20486.000000  angle:-31.610004  fitness:-20569.000000  angle:-24.270913  
fitness:-24720.000000  angle:0.056307  fitness:-24338.000000  angle:16.536302  fitness:-27070.000000  angle:16.536302  fitness:-19290.000000  angle:-31.610004  fitness:-22736.000000  angle:29.206671  fitness:-24720.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-23939.000000  angle:16.536302  fitness:-24720.000000  angle:0.056307  fitness:-24338.000000  angle:16.536302  fitness:-23651.000000  angle:16.536302  fitness:-23651.000000  angle:16.536302  fitness:-23651.000000  angle:16.536302  fitness:-20474.000000  angle:-26.135899  fitness:-25338.000000  angle:5.236518  fitness:-20696.000000  angle:-31.610004  fitness:-27070.000000  angle:16.536302  fitness:-26685.000000  angle:29.206671  fitness:-24338.000000  angle:16.536302  fitness:-24720.000000  angle:0.056307  
fitness:-24720.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-24584.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-23651.000000  angle:16.536302  fitness:-23651.000000  angle:16.536302  fitness:-27070.000000  angle:16.536302  fitness:-24010.000000  angle:29.206671  fitness:-23651.000000  angle:16.536302  fitness:-24720.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-20849.000000  angle:-26.135899  fitness:-25935.000000  angle:37.575762  fitness:-22736.000000  angle:29.206671  fitness:-23234.000000  angle:-8.733024  fitness:-23651.000000  angle:16.536302  fitness:-24559.000000  angle:0.056307  fitness:-20822.000000  angle:-44.371014  fitness:-23651.000000  angle:16.536302  
fitness:-26375.000000  angle:0.056307  fitness:-22736.000000  angle:29.206671  fitness:-23093.000000  angle:37.575762  fitness:-25081.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-24720.000000  angle:0.056307  fitness:-25896.000000  angle:16.536302  fitness:-23093.000000  angle:37.575762  fitness:-23588.000000  angle:-8.733024  fitness:-19290.000000  angle:-31.610004  fitness:-25072.000000  angle:16.536302  fitness:-23651.000000  angle:16.536302  fitness:-23438.000000  angle:29.206671  fitness:-24431.000000  angle:-1.921293  fitness:-23588.000000  angle:-8.733024  fitness:-24929.000000  angle:0.056307  fitness:-23234.000000  angle:-8.733024  fitness:-21047.000000  angle:-42.915281  fitness:-24462.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  
fitness:-20601.000000  angle:-31.610004  fitness:-26797.000000  angle:31.497391  fitness:-24720.000000  angle:0.056307  fitness:-27316.000000  angle:37.575762  fitness:-24929.000000  angle:0.056307  fitness:-25896.000000  angle:16.536302  fitness:-25081.000000  angle:0.056307  fitness:-26437.000000  angle:0.056307  fitness:-26375.000000  angle:0.056307  fitness:-23588.000000  angle:-8.733024  fitness:-22735.000000  angle:29.407178  fitness:-24929.000000  angle:0.056307  fitness:-19290.000000  angle:-31.610004  fitness:-24929.000000  angle:0.056307  fitness:-21047.000000  angle:-42.915281  fitness:-25081.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-25744.000000  angle:16.536302  fitness:-23588.000000  angle:-8.733024  fitness:-23514.000000  angle:29.206671  
fitness:-25744.000000  angle:16.536302  fitness:-25950.000000  angle:15.075076  fitness:-25081.000000  angle:0.056307  fitness:-20601.000000  angle:-31.610004  fitness:-24929.000000  angle:0.056307  fitness:-25081.000000  angle:0.056307  fitness:-25227.000000  angle:37.575762  fitness:-26375.000000  angle:0.056307  fitness:-24631.000000  angle:0.056307  fitness:-19594.000000  angle:-31.610004  fitness:-24179.000000  angle:-8.733024  fitness:-24720.000000  angle:0.056307  fitness:-27046.000000  angle:16.536302  fitness:-26129.000000  angle:0.056307  fitness:-24929.000000  angle:0.056307  fitness:-20241.000000  angle:-42.915281  fitness:-23651.000000  angle:16.536302  fitness:-24720.000000  angle:0.056307  fitness:-25896.000000  angle:16.536302  fitness:-24929.000000  angle:0.056307  
fitness:-24631.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-20192.000000  angle:-31.610004  fitness:-25081.000000  angle:0.056307  fitness:-23917.000000  angle:15.075076  fitness:-24929.000000  angle:0.056307  fitness:-21047.000000  angle:-42.915281  fitness:-25081.000000  angle:0.056307  fitness:-27047.000000  angle:16.536302  fitness:-23258.000000  angle:-8.733024  fitness:-24720.000000  angle:0.056307  fitness:-25950.000000  angle:15.075076  fitness:-21027.000000  angle:-31.610004  fitness:-27047.000000  angle:16.536302  fitness:-25081.000000  angle:0.056307  fitness:-26129.000000  angle:0.056307  fitness:-20899.000000  angle:-31.610004  fitness:-24631.000000  angle:0.056307  fitness:-23651.000000  angle:16.536302  fitness:-26375.000000  angle:0.056307  
fitness:-24828.000000  angle:-1.421400  fitness:-26465.000000  angle:0.056307  fitness:-27317.000000  angle:15.075076  fitness:-24720.000000  angle:0.056307  fitness:-24631.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-21027.000000  angle:-31.610004  fitness:-19033.000000  angle:-31.610004  fitness:-23917.000000  angle:15.075076  fitness:-21027.000000  angle:-31.610004  fitness:-25072.000000  angle:16.536302  fitness:-24167.000000  angle:13.418836  fitness:-25081.000000  angle:0.056307  fitness:-19594.000000  angle:-31.610004  fitness:-19201.000000  angle:-31.610004  fitness:-27047.000000  angle:16.536302  fitness:-27070.000000  angle:16.536302  fitness:-27317.000000  angle:15.075076  fitness:-25081.000000  angle:0.056307  fitness:-23695.000000  angle:16.835688  
fitness:-24720.000000  angle:0.056307  fitness:-27301.000000  angle:15.075076  fitness:-21027.000000  angle:-31.610004  fitness:-26375.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-21027.000000  angle:-31.610004  fitness:-21027.000000  angle:-31.610004  fitness:-19201.000000  angle:-31.610004  fitness:-19201.000000  angle:-31.610004  fitness:-25015.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-23695.000000  angle:16.835688  fitness:-27070.000000  angle:16.536302  fitness:-25081.000000  angle:0.056307  fitness:-24167.000000  angle:13.418836  fitness:-19064.000000  angle:-38.468429  fitness:-23917.000000  angle:15.075076  fitness:-25699.000000  angle:35.834376  
fitness:-24720.000000  angle:0.056307  fitness:-26440.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-19201.000000  angle:-31.610004  fitness:-22100.000000  angle:-18.156835  fitness:-24720.000000  angle:0.056307  fitness:-25038.000000  angle:0.056307  fitness:-19594.000000  angle:-31.610004  fitness:-25015.000000  angle:0.056307  fitness:-21027.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-26375.000000  angle:0.056307  fitness:-25038.000000  angle:0.056307  fitness:-20241.000000  angle:-31.610004  fitness:-26047.000000  angle:0.056307  fitness:-25015.000000  angle:0.056307  fitness:-26375.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-23917.000000  angle:15.075076  
